LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
4189357104,04/13/2020,1084,PPP,"NEESER CONSTRUCTION, INC.",2501 BLUEBERRY ROAD,ANCHORAGE,AK,99503-2621,09/08/2021,Paid in Full,24,100,3071121.0,3071121.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-2621,AK-,74.0,237990,Unanswered,Unknown/NotStated,26021.02,2947650.5,,97449.48,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,3112602.17,08/23/2021
4871318603,03/20/2021,1084,PPS,ALASKA RENT A CAR INC,4900 S Aircraft Dr,Anchorage,AK,99502-1053,07/02/2022,Paid in Full,60,100,1254510.0,1254510.0,0.0,Axcess Accident Center,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99502-1053,AK-,87.0,532111,White,Unknown/NotStated,1.0,1254506.0,,,,,,Employee Stock Ownership Plan(ESOP),3386,First National Bank Alaska,ANCHORAGE,AK,Female Owned,Non-Veteran,,1269392.27,06/07/2022
7735507103,04/14/2020,1084,PPP,"TAYLOR FIRE PROTECTION SERVICES, LLC",5887 E BLUE LUPINE DR,PALMER,AK,99645,04/08/2021,Paid in Full,24,100,623066.77,623066.77,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,PALMER,MATANUSKA SUSITNA,AK,99645-0001,AK-,35.0,238220,White,Not Hispanic or Latino,4000.0,585066.79,,31500.0,,,2499.98,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Female Owned,Non-Veteran,,628460.99,03/05/2021
6808027109,04/14/2020,1084,PPP,AMERICAN MECHANICAL INC,3203 PEGER ROAD,FAIRBANKS,AK,99707,02/06/2021,Paid in Full,24,100,327181.67,327181.67,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,N,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99707-0001,AK-,20.0,236210,Unanswered,Unknown/NotStated,4603.0,261745.67,60833.0,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,329628.81,01/20/2021
9567927208,04/28/2020,1084,PPP,"CENTER FOR WOMEN'S HEALTH CARE, LLC",3505 E Meridian Park Loop Ste 100,WASILLA,AK,99654,02/06/2021,Paid in Full,24,100,298602.16,298602.16,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,WASILLA,MATANUSKA SUSITNA,AK,99654-0001,AK-,20.0,621111,Unanswered,Unknown/NotStated,,255137.0,,43465.16,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Female Owned,Unanswered,,300704.65,01/14/2021
4962528406,02/07/2021,1084,PPS,CATCHERCO LLC,139 Fourth Ave,Seward,AK,99664,11/05/2021,Paid in Full,60,100,295722.0,295722.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,Seward,KENAI PENINSULA,AK,99664,AK-,27.0,722511,Unanswered,Unknown/NotStated,1.0,295719.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Female Owned,Unanswered,,297715.09,10/22/2021
3928218300,01/22/2021,1084,PPS,GRAYLING MEDICAL GROUP LLC,240 Hospital Pl Ste 103,Soldotna,AK,99669-7559,04/07/2022,Paid in Full,60,100,248295.0,248295.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,Soldotna,KENAI PENINSULA,AK,99669-7559,AK-,11.0,621111,Unanswered,Unknown/NotStated,1.0,248292.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,251070.46,03/21/2022
5715977108,04/13/2020,1084,PPP,"PHILLIPS CRUISES & TOURS, LLC",519 West 4th Ave,ANCHORAGE,AK,99501-2211,05/12/2021,Paid in Full,24,100,247020.34,247020.34,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-2211,AK-,11.0,487210,Unanswered,Unknown/NotStated,,224325.34,19690.0,,,3005.0,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Unanswered,,249395.8,04/08/2021
8851927004,04/09/2020,1084,PPP,907 ALEHOUSE LLC,8001 Old Seward Hwy,ANCHORAGE,AK,99518-3348,03/12/2021,Paid in Full,24,100,237022.5,237022.5,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99518-3348,AK-,32.0,722511,White,Unknown/NotStated,20522.5,180000.0,,36500.0,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,239009.59,02/18/2021
1701007209,04/15/2020,1084,PPP,HZA ENGINEERING LLC,113 W. NORTHERN LIGHTS BLVD,ANCHORAGE,AK,99503,07/08/2021,Paid in Full,24,100,192819.19,192819.19,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,15.0,541330,Unanswered,Unknown/NotStated,1639.23,176032.14,,15147.82,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,195037.93,06/16/2021
6435757101,04/14/2020,1084,PPP,NORTH STAR ANIMAL HOSPITAL P.C.,840 S COBB STREET,PALMER,AK,99645,03/12/2021,Paid in Full,24,100,179025.02,179025.02,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,PALMER,MATANUSKA SUSITNA,AK,99645-0001,AK-,20.0,541940,Unanswered,Unknown/NotStated,2000.0,164725.02,,12300.0,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Female Owned,Unanswered,,180432.7,02/04/2021
8610508307,01/29/2021,1084,PPS,SMOKEY BAY AIR INC.,2100 Kachemak Dr Ste 1,Homer,AK,99603-8034,05/05/2022,Paid in Full,60,100,172827.0,172827.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,Homer,KENAI PENINSULA,AK,99603-8034,AK-,16.0,481111,White,Not Hispanic or Latino,1.0,172820.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,174815.69,04/07/2022
2559407203,04/16/2020,1084,PPP,PENINSULA COMMUNITY HEALTH SERVICES OF AK INC.,230 E MARYDALE AVE,SOLDOTNA,AK,99669,03/12/2021,Paid in Full,24,100,1575222.75,1575222.75,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,SOLDOTNA,KENAI PENINSULA,AK,99669-0001,AK-,96.0,621498,Unanswered,Unknown/NotStated,32600.0,1235091.84,,,,277730.91,29800.0,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,1587781.38,02/10/2021
2327977102,04/10/2020,1084,PPP,GOLDEN NORTH VAN LINES INC,940 RASPBERRY RD,ANCHORAGE,AK,99518-1572,02/24/2021,Paid in Full,24,100,913153.2,913153.2,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99518-1572,AK-,76.0,484210,White,Not Hispanic or Latino,20653.54,819899.66,72600.0,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,918926.49,02/12/2021
2549377105,04/10/2020,1084,PPP,CONTINENTAL CAR & TRUCK LLC,5115 OLD SEWARD HWY,ANCHORAGE,AK,99503,10/06/2021,Paid in Full,24,100,862064.04,862064.04,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,78.0,441110,Unanswered,Unknown/NotStated,70274.73,689651.24,,102138.07,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,873802.28,08/30/2021
1967178305,01/20/2021,1084,PPS,"BTY DENTAL GROUP, LLC.",8811 Toloff St,Anchorage,AK,99507-3848,07/02/2022,Paid in Full,60,100,818732.0,818732.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99507-3848,AK-,50.0,621210,Asian,Not Hispanic or Latino,1.0,818729.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,830059.66,06/23/2022
2581617203,04/16/2020,1084,PPP,POLLARD E LINE SERVICE INC,P.O. Box 1481,KENAI,AK,99611,05/13/2021,Paid in Full,24,100,294456.2,294456.2,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,N,N,Existing or more than 2 years old,KENAI,KENAI PENINSULA,AK,99611-0001,AK-,22.0,213112,Unanswered,Unknown/NotStated,3536.28,262551.22,,20000.0,,8368.7,,Subchapter S Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,297384.63,04/23/2021
8724838604,03/25/2021,1084,PPS,T3 ALASKA LLC,301 Calista Ct,Anchorage,AK,99518-3000,02/09/2022,Paid in Full,60,100,232635.0,232635.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99518-3000,AK-,9.0,541330,White,Not Hispanic or Latino,,232635.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,234368.61,01/04/2022
8019327101,04/15/2020,1084,PPP,CAMPER VALLEY RV LLC,2521 E Mountain Village Apt B Suite 624,WASILLA,AK,99654,07/08/2021,Paid in Full,24,100,189722.5,189722.5,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,N,N,Existing or more than 2 years old,WASILLA,MATANUSKA SUSITNA,AK,99654-0001,AK-,9.0,441210,Unanswered,Unknown/NotStated,,189722.5,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,191947.19,06/28/2021
8506188307,01/29/2021,1084,PPS,BETHEL FEDERAL SERVICES LLC,2605 Denali St,Anchorage,AK,99503-2749,09/07/2022,Paid in Full,60,100,175440.0,175440.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-2749,AK-,6.0,236220,Unanswered,Unknown/NotStated,,175439.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,,
2348057205,04/16/2020,1084,PPP,NORTHERN POWER SPORT INC,1980 Van Horn Rd.,FAIRBANKS,AK,99701,04/08/2021,Paid in Full,24,100,154027.3,154027.3,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99701-1401,AK-,16.0,441210,Unanswered,Unknown/NotStated,10000.0,115221.84,,13105.46,10000.0,500.0,5200.0,Subchapter S Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,155390.34,03/15/2021
7448798505,03/06/2021,1084,PPS,ALASKAN STAR FISHERIES LLC,2705 Mill Bay Rd Ste 205,Kodiak,AK,99615-6662,01/06/2022,Paid in Full,60,100,153132.0,153132.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,Kodiak,KODIAK ISLAND,AK,99615-6662,AK-,4.0,114111,White,Not Hispanic or Latino,1.0,153130.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,154277.34,12/14/2021
8143498600,03/24/2021,1084,PPS,AHTNA' T'AENE NENE',Mile 111.5 Richardson Highway,Copper Center,AK,99573,08/02/2022,Paid in Full,60,100,2000000.0,2000000.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,Y,Existing or more than 2 years old,Copper Center,Copper River,AK,99573,AK-,142.0,621498,Unanswered,Unknown/NotStated,,2000000.0,,,,,,Non-Profit Organization,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,Y,2025698.63,07/21/2022
6347507107,04/14/2020,1084,PPP,"ALASKA UROLOGY, LLC",3841 PIPER ST,ANCHORAGE,AK,99508,01/08/2021,Paid in Full,24,100,802857.35,977024.02,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-0002,AK-,43.0,621111,Unanswered,Unknown/NotStated,2300.0,763024.45,,136029.57,,75670.0,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Unanswered,,982725.56,11/23/2020
9109667107,04/15/2020,1084,PPP,SOLOY HELICOPTERS LLC,3800 W AVIATION AVE,WASILLA,AK,99654,01/08/2021,Paid in Full,24,100,739946.9,739946.9,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,N,Y,Existing or more than 2 years old,WASILLA,MATANUSKA SUSITNA,AK,99654-0001,AK-,34.0,481219,Unanswered,Unknown/NotStated,12459.77,677287.13,,50200.0,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,744247.41,02/16/2021
9634207107,04/15/2020,1084,PPP,GREAT ALASKA FISH CAMP INC,33881 STERLING HWY,STERLING,AK,99672,10/06/2021,Paid in Full,24,100,185372.5,440930.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,STERLING,KENAI PENINSULA,AK,99672-0001,AK-,67.0,721214,Unanswered,Unknown/NotStated,10168.37,421761.63,9000.0,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,447235.9,09/27/2021
5457407108,04/13/2020,1084,PPP,"TEDDY'S TASTY MEAT, INC.",6123 MACKEY STREET,ANCHORAGE,AK,99518,02/06/2021,Paid in Full,24,100,201645.45,201645.45,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99518-0517,AK-,16.0,424410,Unanswered,Unknown/NotStated,19310.34,182335.11,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,203153.65,01/20/2021
5573158904,04/30/2021,1084,PPS,F/V IRENE H INC,1813 E Rezanof Dr,Kodiak,AK,99615-6506,02/09/2022,Paid in Full,60,100,176555.0,176555.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,Kodiak,KODIAK ISLAND,AK,99615-6506,AK-,8.0,114112,Unanswered,Unknown/NotStated,,176552.0,,,,,,Subchapter S Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Unanswered,,177711.07,01/06/2022
5090608304,01/25/2021,1084,PPS,JENS' RESTAURANT LLC,701 W 36th Ave,Anchorage,AK,99503-5851,01/06/2022,Paid in Full,60,100,165466.0,165466.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-5851,AK-,12.0,722511,White,Not Hispanic or Latino,1.0,165464.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Female Owned,Non-Veteran,,166912.13,12/21/2021
5614637101,04/13/2020,1084,PPP,ANCHORAGE YAMAHA INC.,3919 SPENARD ROAD,ANCHORAGE,AK,99517-3002,09/08/2021,Paid in Full,24,100,156660.0,156660.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99517-3002,AK-,30.0,441228,Unanswered,Unknown/NotStated,,156660.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,158668.68,08/03/2021
6057607409,05/13/2020,1084,PPP,ALASKA YELLOW DISPATCH LLC,3351 Arctic Blvd,ANCHORAGE,AK,99503,02/06/2021,Paid in Full,24,100,154159.2,154159.2,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,23.0,485310,Unanswered,Unknown/NotStated,4200.0,118559.2,,30000.0,,,1400.0,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,155126.39,12/31/2020
5354777100,04/13/2020,1084,PPP,HANSEN GRESS CORPORATION,1000 HARBOR WAY SUITE 201,JUNEAU,AK,99801-1542,04/08/2021,Paid in Full,24,100,151770.0,151770.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,N,Existing or more than 2 years old,JUNEAU,JUNEAU,AK,99801-1542,AK-,10.0,541519,White,Not Hispanic or Latino,400.0,132070.0,,7900.0,,11400.0,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,153196.22,03/31/2021
2455597209,04/16/2020,1084,PPP,"SECURETRANS, INC",2420 CINNABAR LOOP,ANCHORAGE,AK,99507,12/04/2020,Paid in Full,24,100,776835.95,776835.95,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99507-0001,AK-,88.0,561613,Unanswered,Unknown/NotStated,,776835.95,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,781220.28,11/17/2020
2501887106,04/10/2020,1084,PPP,CONTINENTAL AUTO LLC,5115 OLD SEWARD HWY,ANCHORAGE,AK,99503,10/06/2021,Paid in Full,24,100,758700.0,758700.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,57.0,441110,Unanswered,Unknown/NotStated,8531.42,606960.0,,143208.58,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,769030.79,08/30/2021
6174297106,04/14/2020,1084,PPP,"EMC ENGINEERING, LLC","8301 Old Seward Highway, Suite 300",ANCHORAGE,AK,99518,04/27/2021,Paid in Full,24,100,673445.0,673445.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99518-0517,AK-,30.0,541330,White,Not Hispanic or Latino,11900.0,661545.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,677379.53,02/16/2021
5396788304,01/25/2021,1084,PPS,ALASKA INDUSTRIAL INSULATION & FIREPROOFING INC.,2505 Barrow St Ste A,Anchorage,AK,99503-2737,02/09/2022,Paid in Full,60,100,358790.0,358790.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-2737,AK-,14.0,238310,White,Unknown/NotStated,1.0,358787.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,362053.51,01/04/2022
8908797200,04/28/2020,1084,PPP,ALASKA MUNICIPAL LEAGUE JOINT INSURANCE ASSOCIATION,807 G Street Suite 356,ANCHORAGE,AK,99501,12/04/2020,Paid in Full,24,100,338480.12,338480.12,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-0999,AK-,15.0,813410,Unanswered,Unknown/NotStated,5048.94,303675.2,,,,29755.98,,Non-Profit Organization,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,Y,340334.81,11/23/2020
7979477800,06/05/2020,1084,PPP,KOAHNIC BROADCAST CORPORATION,3600 San Jeronimo Drive Suite 480,ANCHORAGE,AK,99508-2869,05/12/2021,Paid in Full,24,100,274161.57,274161.57,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-2869,AK-,18.0,515112,Unanswered,Unknown/NotStated,12962.02,228662.06,,32537.49,,,,Non-Profit Organization,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,Y,276520.11,04/20/2021
3059308409,02/04/2021,1084,PPS,AMERICAN VILLAGE OF ALASKA,9998 Aurora Dr,Glennallen,AK,99588-9800,07/02/2022,Paid in Full,60,100,171265.0,171265.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,N,Y,Existing or more than 2 years old,Glennallen,Copper River,AK,99588-9800,AK-,23.0,721110,Unanswered,Unknown/NotStated,,171265.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,173489.1,06/02/2022
3184847105,04/11/2020,1084,PPP,STARS OF GOLD LLC,340 G STEET 200,ANCHORAGE,AK,99501,04/27/2021,Paid in Full,24,100,631160.0,631160.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-0999,AK-,63.0,722310,Asian,Not Hispanic or Latino,,631160.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Female Owned,Non-Veteran,,634815.17,02/12/2021
5803667109,04/14/2020,1084,PPP,ALASKA PENINSULA CORPORATION,301 CALISTA COURT STE 101,ANCHORAGE,AK,99518-3000,04/27/2021,Paid in Full,24,100,336798.95,336798.95,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99518-3000,AK-,16.0,561110,Unanswered,Unknown/NotStated,737.48,322805.71,2544.86,10710.9,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Unanswered,,339002.27,02/16/2021
4641578409,02/06/2021,1084,PPS,ALASKA SCRAP & RECYCLING LLC,720 E Whitney Rd,Anchorage,AK,99501-1624,10/06/2021,Paid in Full,60,100,336517.0,336517.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99501-1624,AK-,33.0,423930,Unanswered,Unknown/NotStated,1.0,336512.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,338407.03,09/10/2021
7458557108,04/14/2020,1084,PPP,CCI INVESTMENT GROUP INC,3002 SEWARD HIGHWAY,ANCHORAGE,AK,99503,03/12/2021,Paid in Full,24,100,322420.0,322420.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,30.0,238210,Unanswered,Unknown/NotStated,,322420.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,324964.03,02/03/2021
1105458400,02/01/2021,1084,PPS,"HAINES PACKING COMPANY, LLC",5.5 Mile Mud Bay Rd,Haines,AK,99827,01/06/2022,Paid in Full,60,100,290745.0,290745.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,N,N,Existing or more than 2 years old,Haines,HAINES,AK,99827,AK-,28.0,311710,Unanswered,Unknown/NotStated,1.0,290742.0,,,,,,Limited Liability Partnership,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,293126.72,12/08/2021
3930247105,04/12/2020,1084,PPP,BULLWINKLE'S INC,318 Willoughby Ave,JUNEAU,AK,99801-1723,02/24/2021,Paid in Full,24,100,218422.5,239232.0,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,N,Existing or more than 2 years old,JUNEAU,JUNEAU,AK,99801-1723,AK-,42.0,722511,White,Not Hispanic or Latino,14000.0,210606.0,,7600.0,,4526.0,2500.0,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,240632.24,02/12/2021
2518847101,04/10/2020,1084,PPP,"JAC ENTERPRISES, INC",701 N Forest Dr,KENAI,AK,99611-7414,02/06/2021,Paid in Full,24,100,212237.98,212237.98,0.0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,KENAI,KENAI PENINSULA,AK,99611-7414,AK-,43.0,623990,White,Unknown/NotStated,,212237.98,,,,,,Subchapter S Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Unanswered,,213848.66,01/20/2021
