Listing,Date,Keyword,State,City,Category,Sub Category,Listing URL,Potential,Numbered Date,Country, Date Searched
Dewalt or Rigid impact driver wanted, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lgb/wan/d/long-beach-dewalt-or-rigid-impact/7024235343.html,Want,2019-11-21,US,2019-11-21
CASH FOR JUNK CARS CASH FOR CARS, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, Orange County, For Sale-Wanted, Wanted, https://orangecounty.craigslist.org/wan/d/cash-for-junk-cars-cash-for-cars/7024488931.html,,2019-11-21,US,2019-11-21
CASH FOR JUNK CARS CASH FOR CARS, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, Orange County, For Sale-Wanted, Wanted, https://orangecounty.craigslist.org/wan/d/cash-for-junk-cars-cash-for-cars/7014575830.html,,2019-11-21,US,2019-11-21
CASH FOR JUNK CARS CASH FOR CARS, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, Orange County, For Sale-Wanted, Wanted, https://orangecounty.craigslist.org/wan/d/cash-for-junk-cars-cash-for-cars/7005525446.html,,2019-11-21,US,2019-11-21
Forklift Buyers $$ Cash $ Trucks  heavy equipment buyer, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, Orange County, For Sale-Wanted, Wanted, https://orangecounty.craigslist.org/wan/d/anaheim-forklift-buyers-cash-trucks/7024366645.html,,2019-11-21,US,2019-11-21
$ we Buy Forklifts $ CASH  $ Trucks $ heavy Equipment Buyer $$, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, Orange County, For Sale-Wanted, Wanted, https://orangecounty.craigslist.org/wan/d/anaheim-we-buy-forklifts-cash-trucks/7020561059.html,,2019-11-21,US,2019-11-21
we Buy Cars $$ CASH for Cars $$ Free Towing, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, Orange County, For Sale-Wanted, Wanted, https://orangecounty.craigslist.org/wan/d/fullerton-we-buy-cars-cash-for-cars/7020558731.html,,2019-11-21,US,2019-11-21
2014 Airstream Sophia, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, Sacramento, For Sale-Wanted, RVs, https://sacramento.craigslist.org/rvs/d/coeur-alene-2014-airstream-sophia/7024506424.html,,2019-11-21,US,2019-11-21
$$ Buying Baseball Basketball Football cards Comics Coins & Knives $$, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, Sacramento, For Sale-Wanted, General, https://sacramento.craigslist.org/for/d/rio-linda-buying-baseball-basketball/7016715700.html,,2019-11-21,US,2019-11-21
$$ Buying Baseball Basketball Football cards Comics Coins & Knives $$, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, Sacramento, For Sale-Wanted, General, https://sacramento.craigslist.org/for/d/rio-linda-buying-baseball-basketball/7016717336.html,,2019-11-21,US,2019-11-21
BUYING BASEBALL FOOTBALL BASKETBALL CARD COLLECTIONS, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, Sacramento, For Sale-Wanted, Wanted, https://sacramento.craigslist.org/wan/d/roseville-buying-baseball-football/7009969348.html,,2019-11-21,US,2019-11-21
55&#39; Navigator Californian LRC, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Boat Parts, https://sandiego.craigslist.org/csd/boa/d/san-diego-55-navigator-californian-lrc/7024409958.html,,2019-11-21,US,2019-11-21
Hatteras 74 SDMY - REDUCED, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Boat Parts, https://sandiego.craigslist.org/csd/boa/d/san-diego-hatteras-74-sdmy-reduced/7012128321.html,,2019-11-21,US,2019-11-21
trade home for yacht, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Boat Parts, https://sandiego.craigslist.org/csd/boa/d/las-vegas-trade-home-for-yacht/7010817264.html,,2019-11-21,US,2019-11-21
Wanted Rolex audemar piguet, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/bluff-city-wanted-rolex-audemar-piguet/7024279446.html,Want,2019-11-21,US,2019-11-21
I collect rolls Royces Bentleys Ferraris lamborghinis I buy, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-collect-rolls-royces-bentleys/7024279107.html,,2019-11-21,US,2019-11-21
We buy & Gucci planes cars hublot audemar piguet, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-we-buy-gucci-planes-cars/7024278853.html,,2019-11-21,US,2019-11-21
We buy Ferraris rolls Royce ex jacob breitling hublot audemar piguet, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-we-buy-ferraris-rolls-royce/7024279700.html,,2019-11-21,US,2019-11-21
I collect rolls Royces Bentleys Ferraris lamborghinis I buy, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-collect-rolls-royces-bentleys/7013132073.html,,2019-11-21,US,2019-11-21
I collect rolls Royces Bentleys Ferraris lamborghinis I buy, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-collect-rolls-royces-bentleys/7008005416.html,,2019-11-21,US,2019-11-21
We buy & Gucci planes cars hublot audemar piguet, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-we-buy-gucci-planes-cars/7008004848.html,,2019-11-21,US,2019-11-21
I collect rolls Royces Bentleys Ferraris lamborghinis I buy, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-collect-rolls-royces-bentleys/7013132001.html,,2019-11-21,US,2019-11-21
We buy & Gucci planes cars hublot audemar piguet, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-we-buy-gucci-planes-cars/7007991945.html,,2019-11-21,US,2019-11-21
Wanted Rolex audemar piguet, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/bluff-city-wanted-rolex-audemar-piguet/7005897891.html,Want,2019-11-21,US,2019-11-21
We buy & Gucci planes cars hublot audemar piguet, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-we-buy-gucci-planes-cars/7005897863.html,,2019-11-21,US,2019-11-21
We buy & Gucci planes cars hublot audemar piguet, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-we-buy-gucci-planes-cars/7005908791.html,,2019-11-21,US,2019-11-21
I collect rolls Royces Bentleys Ferraris lamborghinis I buy, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-collect-rolls-royces-bentleys/7005908838.html,,2019-11-21,US,2019-11-21
I collect rolls Royces Bentleys Ferraris lamborghinis I buy, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-collect-rolls-royces-bentleys/7007991893.html,,2019-11-21,US,2019-11-21
We buy & Gucci planes cars hublot audemar piguet, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-we-buy-gucci-planes-cars/7005908939.html,,2019-11-21,US,2019-11-21
We buy Ferraris rolls Royce ex jacob breitling hublot audemar piguet, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-we-buy-ferraris-rolls-royce/7005908998.html,,2019-11-21,US,2019-11-21
I collect rolls Royces Bentleys Ferraris lamborghinis I buy, Nov 21, &excats=134-40&min_price=200000&max_price=1000000, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-collect-rolls-royces-bentleys/7005931360.html,,2019-11-21,US,2019-11-21
boom truck, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Iowa, Des Moines, For Sale-Wanted, Heavy Equipment, https://desmoines.craigslist.org/hvo/d/des-moines-boom-truck/7010319066.html,,2019-11-20,US,2019-11-21
2016 30 Cutwater Sedan, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Washington, Bellingham, For Sale-Wanted, Boat Parts, https://bellingham.craigslist.org/boa/d/camano-island-cutwater-sedan/7023932717.html,,2019-11-20,US,2019-11-21
WE BUY HOUSES FAST We Can Close in as Little as 7 Days, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Georgia, Atlanta, For Sale-Wanted, Wanted, https://atlanta.craigslist.org/atl/wan/d/stockbridge-we-buy-houses-fast-we-can/7004393073.html,,2019-11-20,US,2019-11-21
WE BUY HOUSES CASH FAST (Close in 7 Days), Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Georgia, Atlanta, For Sale-Wanted, Wanted, https://atlanta.craigslist.org/atl/wan/d/stockbridge-we-buy-houses-cash-fast/7004394075.html,,2019-11-20,US,2019-11-21
____ 2019 LAMBORGHINI URUS CLEAN TITLE // 902 MILES // LIKE NEW!!!, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Georgia, Atlanta, For Sale-Wanted, Wanted, https://atlanta.craigslist.org/atl/wan/d/hollywood-lamborghini-urus-clean-title/7006672859.html,,2019-11-20,US,2019-11-21
Commercial Property 4 Sale....&quot;HOT&quot; Collier Heights Area, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Georgia, Atlanta, For Sale-Wanted, General, https://atlanta.craigslist.org/atl/for/d/atlanta-commercial-property-4-salehot/7019557791.html,,2019-11-20,US,2019-11-21
House for sale! 43 Devonshire Court Alpharetta GA 30022, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Georgia, Atlanta, For Sale-Wanted, Household, https://atlanta.craigslist.org/nat/hsh/d/alpharetta-house-for-sale-43-devonshire/7011437452.html,,2019-11-20,US,2019-11-21
WA Home for sale 3 bd 1 ba, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Montana, Billings, For Sale-Wanted, General, https://billings.craigslist.org/for/d/winlock-wa-home-for-sale-3-bd-1-ba/7023842994.html,,2019-11-20,US,2019-11-21
2014 Timberpro 725B Feller Buncher, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Montana, Missoula, For Sale-Wanted, Heavy Equipment, https://missoula.craigslist.org/hvo/d/mountainhome-2014-timberpro-725b-feller/7023588607.html,,2019-11-20,US,2019-11-21
29 secluded acres, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, South Carolina, Charleston, For Sale-Wanted, General, https://charleston.craigslist.org/for/d/ridgeville-29-secluded-acres/7023833049.html,,2019-11-20,US,2019-11-21
6 Rental Houses Barnwell County, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, South Carolina, Columbia, For Sale-Wanted, General, https://columbia.craigslist.org/for/d/hilda-6-rental-houses-barnwell-county/7016850307.html,,2019-11-20,US,2019-11-21
1519 Hiland Ave, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, South Carolina, Columbia, For Sale-Wanted, Household, https://columbia.craigslist.org/hsh/d/conway-1519-hiland-ave/7023663421.html,,2019-11-20,US,2019-11-21
House for sale, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, South Carolina, Myrtle Beach, For Sale-Wanted, General, https://myrtlebeach.craigslist.org/for/d/myrtle-beach-house-for-sale/7023931496.html,,2019-11-20,US,2019-11-21
1519 Hiland Ave, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, South Carolina, Myrtle Beach, For Sale-Wanted, Household, https://myrtlebeach.craigslist.org/hsh/d/conway-1519-hiland-ave/7023670923.html,,2019-11-20,US,2019-11-21
Buying any gold and silver, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arkansas, Fort Smith, For Sale-Wanted, Collectibles, https://fortsmith.craigslist.org/clt/d/fort-smith-buying-any-gold-and-silver/7015800867.html,,2019-11-20,US,2019-11-21
Ca$h For Comic Books!, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arkansas, Little Rock, For Sale-Wanted, Wanted, https://littlerock.craigslist.org/wan/d/cah-for-comic-books/7023541761.html,,2019-11-20,US,2019-11-21
Chandler 3Bdrm 2.5Bath  Den FILLED w/EXTRAS, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, General, https://phoenix.craigslist.org/evl/for/d/chandler-chandler-3bdrm-25bath-den/7024180224.html,,2019-11-20,US,2019-11-21
??BUYER IPHONE X XS 11 PRO MAX  XR  8  7 PLUS MACBOOK ?? CASH NOW, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/nph/wad/d/phoenix-buyer-iphone-xs-11-pro-max-xr/7024142565.html,,2019-11-20,US,2019-11-21
??BUYER IPHONE X XS 11 PRO MAX  XR  8  7 PLUS MACBOOK ?? CASH NOW, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/nph/wad/d/phoenix-buyer-iphone-xs-11-pro-max-xr/7024139392.html,,2019-11-20,US,2019-11-21
??BUYER IPHONE X XS 11 PRO MAX  XR  8  7 PLUS MACBOOK ?? CASH NOW, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/nph/wad/d/phoenix-buyer-iphone-xs-11-pro-max-xr/7024106151.html,,2019-11-20,US,2019-11-21
??BUYER IPHONE X XS 11 PRO MAX  XR  8  7 PLUS MACBOOK ?? CASH NOW, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/nph/wad/d/phoenix-buyer-iphone-xs-11-pro-max-xr/7024105774.html,,2019-11-20,US,2019-11-21
??BUYER IPHONE X XS 11 PRO MAX  XR  8  7 PLUS MACBOOK ?? CASH NOW, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/nph/wad/d/phoenix-buyer-iphone-xs-11-pro-max-xr/7024100609.html,,2019-11-20,US,2019-11-21
2008 CAT D10T dozer extremely nice machine!, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Heavy Equipment, https://phoenix.craigslist.org/cph/hvo/d/menifee-2008-cat-d10t-dozer-extremely/7023966076.html,,2019-11-20,US,2019-11-21
??BUYER IPHONE X XS 11 PRO MAX  XR  8  7 PLUS MACBOOK ?? CASH NOW, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/nph/wad/d/phoenix-buyer-iphone-xs-11-pro-max-xr/7023939227.html,,2019-11-20,US,2019-11-21
??BUYER IPHONE X XS 11 PRO MAX  XR  8  7 PLUS MACBOOK ?? CASH NOW, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/nph/wad/d/phoenix-buyer-iphone-xs-11-pro-max-xr/7023884601.html,,2019-11-20,US,2019-11-21
??BUYER IPHONE X XS 11 PRO MAX  XR  8  7 PLUS MACBOOK ?? CASH NOW, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/nph/wad/d/phoenix-buyer-iphone-xs-11-pro-max-xr/7023883944.html,,2019-11-20,US,2019-11-21
Diesel Class C / Diesel Pusher Wanted, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/evl/wan/d/chandler-diesel-class-diesel-pusher/7015050711.html,Want,2019-11-20,US,2019-11-21
??BUYER IPHONE X XS 11 PRO MAX  XR  8  7 PLUS MACBOOK ?? CASH NOW, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/nph/wad/d/phoenix-buyer-iphone-xs-11-pro-max-xr/7023750841.html,,2019-11-20,US,2019-11-21
Drywall Repair / Acoustic removal / Water damage, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, General, https://phoenix.craigslist.org/wvl/for/d/glendale-drywall-repair-acoustic/7006460145.html,,2019-11-20,US,2019-11-21
Ultimate Floating San Diego Condo/Cruiser, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Boat Parts, https://phoenix.craigslist.org/evl/boa/d/san-diego-ultimate-floating-san-diego/7018308068.html,,2019-11-20,US,2019-11-21
Private horse boarding, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Farm and Garden, https://phoenix.craigslist.org/evl/grd/d/chandler-private-horse-boarding/7010690266.html,,2019-11-20,US,2019-11-21
??BUYER IPHONE X XS 11 PRO MAX  XR  8  7 PLUS MACBOOK ?? CASH NOW, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/nph/wad/d/phoenix-buyer-iphone-xs-11-pro-max-xr/7023654780.html,,2019-11-20,US,2019-11-21
??BUYER IPHONE X XS 11 PRO MAX  XR  8  7 PLUS MACBOOK ?? CASH NOW, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/nph/wad/d/phoenix-buyer-iphone-xs-11-pro-max-xr/7023654476.html,,2019-11-20,US,2019-11-21
We buy cars, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/wvl/wan/d/glendale-we-buy-cars/7023551506.html,,2019-11-20,US,2019-11-21
3 Bd Home in WA for Sale, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Arizona, Yuma, For Sale-Wanted, General, https://yuma.craigslist.org/for/d/winlock-3-bd-home-in-wa-for-sale/7023853594.html,,2019-11-20,US,2019-11-21
One Million Prize Contest, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Nevada, Las Vegas, For Sale-Wanted, Baby Kids by Owner, https://lasvegas.craigslist.org/bab/d/las-vegas-one-million-prize-contest/7024202886.html,,2019-11-20,US,2019-11-21
?? NEVER BEEN USED DIABETIC SUPPLIES, Nov 20, &excats=134-40&min_price=200000&max_price=1000000, Nevada, Las Vegas, For Sale-Wanted, Health And Beauty, https://lasvegas.craigslist.org/hab/d/henderson-never-been-used-diabetic/7024163000.html,,2019-11-20,US,2019-11-21
