Listing,Date,Keyword,State,City,Category,Sub Category,Listing URL,Potential,Numbered Date,Country, Date Searched
Wanted Old camper, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Wisconsin, Madison, For Sale-Wanted, Wanted, https://madison.craigslist.org/wan/d/lake-geneva-wanted-old-camper/7010028909.html,Want,2019-11-19,US,2019-11-21
Wanted Old camper, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Wisconsin, Milwaukee, For Sale-Wanted, Wanted, https://milwaukee.craigslist.org/wan/d/milwaukee-wanted-old-camper/7010029264.html,Want,2019-11-19,US,2019-11-21
E bay sellers, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Kentucky, Louisville, For Sale-Wanted, Collectibles, https://louisville.craigslist.org/clt/d/louisville-bay-sellers/7023296655.html,,2019-11-19,US,2019-11-21
store wide sale, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Kentucky, Louisville, For Sale-Wanted, Antique By Owner, https://louisville.craigslist.org/atq/d/louisville-store-wide-sale/7018615628.html,,2019-11-19,US,2019-11-21
HUSQVARNA PUSH MOWER BLACK FRIDAY SAVINGS!!, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Asheville, For Sale-Wanted, Farm and Garden, https://asheville.craigslist.org/grd/d/lexington-husqvarna-push-mower-black/7023186772.html,,2019-11-19,US,2019-11-21
Hunting Dogs Beagles for Sale, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Asheville, For Sale-Wanted, General, https://asheville.craigslist.org/for/d/robbinsville-hunting-dogs-beagles-for/7022956537.html,,2019-11-19,US,2019-11-21
WANTED:   Hornets tickets for any games, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Charlotte, For Sale-Wanted, Tickets, https://charlotte.craigslist.org/tix/d/wanted-hornets-tickets-for-any-games/7006971436.html,Want,2019-11-19,US,2019-11-21
SILVER(STERLING) ANY TYPE PIECES-HIGHEST PRICES PAID ANYWHERE, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Charlotte, For Sale-Wanted, Collectibles, https://charlotte.craigslist.org/clt/d/winston-salem-silversterling-any-type/7003449512.html,,2019-11-19,US,2019-11-21
BOB TIMBERLAKE ORIGINAL PAINTINGS WANTED-TOP DOLLAR PAID, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Charlotte, For Sale-Wanted, Art by Owner, https://charlotte.craigslist.org/art/d/huntersville-bob-timberlake-original/7003448724.html,Want,2019-11-19,US,2019-11-21
SILVER STERLING ITEMS(FLATWARE/SERVING PIECES ETC.) WANTED-TOP DOLLAR, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Charlotte, For Sale-Wanted, Collectibles, https://charlotte.craigslist.org/clt/d/cornelius-silver-sterling-itemsflatware/7003448924.html,Want,2019-11-19,US,2019-11-21
GOLD COINS-EAGLES/MAPLES/KRUGERRANDS/PANDAS/KANGAROOS-HIGHEST $$$ PAID, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Charlotte, For Sale-Wanted, Collectibles, https://charlotte.craigslist.org/clt/d/charlotte-gold-coins-eagles-maples/7016350390.html,,2019-11-19,US,2019-11-21
die cast farm equipment tractors, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Charlotte, For Sale-Wanted, Toys And Games, https://charlotte.craigslist.org/tag/d/iron-station-die-cast-farm-equipment/7009099449.html,,2019-11-19,US,2019-11-21
5 H P Briggs Hoz. Motors, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Winston-salem, For Sale-Wanted, Wanted, https://winstonsalem.craigslist.org/wan/d/winston-salem-5-p-briggs-hoz-motors/7013938064.html,,2019-11-19,US,2019-11-21
SILVER(STERLING) ANY TYPE PIECES-HIGHEST PRICES PAID ANYWHERE, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Winston-salem, For Sale-Wanted, Collectibles, https://charlotte.craigslist.org/clt/d/winston-salem-silversterling-any-type/7003449512.html,,2019-11-19,US,2019-11-21
Wanting To Buy Guitars Basses & Amps, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Indiana, Indianapolis, For Sale-Wanted, Musical Instruments, https://indianapolis.craigslist.org/msg/d/wanting-to-buy-guitars-basses-amps/7022978656.html,Want,2019-11-19,US,2019-11-21
WE BUY GOLD SILVER COINS & JEWELRY. TOP DOLLAR CASH ON THE SPOT, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Indiana, Indianapolis, For Sale-Wanted, Wanted, https://terrehaute.craigslist.org/wan/d/indianapolis-we-buy-gold-silver-coins/7006703051.html,,2019-11-19,US,2019-11-21
WE BUY GOLD SILVER COINS & JEWELRY. TOP DOLLAR CASH ON THE SPOT, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Indiana, Terre Haute, For Sale-Wanted, Wanted, https://terrehaute.craigslist.org/wan/d/indianapolis-we-buy-gold-silver-coins/7006703051.html,,2019-11-19,US,2019-11-21
Waterfront Home and Land for Sale, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, General, https://philadelphia.craigslist.org/for/d/tunkhannock-waterfront-home-and-land/7023054714.html,,2019-11-19,US,2019-11-21
****Metal wanted****, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7022941642.html,Want,2019-11-19,US,2019-11-21
Cummings 450 motor and trans, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Pittsburgh, For Sale-Wanted, Heavy Equipment, https://pittsburgh.craigslist.org/hvo/d/aliquippa-cummings-450-motor-and-trans/7023448912.html,,2019-11-19,US,2019-11-21
Buying unwanted taxidermy and antlers, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Pittsburgh, For Sale-Wanted, Wanted, https://pittsburgh.craigslist.org/wan/d/masontown-buying-unwanted-taxidermy-and/7023397030.html,Want,2019-11-19,US,2019-11-21
ISO Trek 69er size small, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Williamsport, For Sale-Wanted, Bikes, https://williamsport.craigslist.org/bik/d/montoursville-iso-trek-69er-size-small/7023527066.html,,2019-11-19,US,2019-11-21
0.025mm nickel wire for  sale, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, General, https://losangeles.craigslist.org/wst/for/d/santa-monica-0025mm-nickel-wire-for-sale/7023545764.html,,2019-11-19,US,2019-11-21
We buy hino-ud-isuzu-frr npr nrr, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wan/d/ontario-we-buy-hino-ud-isuzu-frr-npr-nrr/7023424063.html,,2019-11-19,US,2019-11-21
We buy hino-ud-isuzu-frr npr nrr, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wan/d/ontario-we-buy-hino-ud-isuzu-frr-npr-nrr/7023423951.html,,2019-11-19,US,2019-11-21
Looking For A Buyer, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/sfv/wan/d/los-angeles-looking-for-buyer/7023436082.html,Want,2019-11-19,US,2019-11-21
We buy hino-ud-isuzu-frr npr nrr, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wan/d/ontario-we-buy-hino-ud-isuzu-frr-npr-nrr/7023423806.html,,2019-11-19,US,2019-11-21
CASH CASH  CASH FOR BRAND NEW AND USED IPHONES, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/los-angeles-cash-cash-cash-for-brand/7023389315.html,,2019-11-19,US,2019-11-21
WANTED: BUYER IN TOWN BUYING KEY COMICS AND COLLECTIONS, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/sfv/wan/d/altadena-wanted-buyer-in-town-buying/7020912246.html,Want,2019-11-19,US,2019-11-21
LOCAL COLLECTOR SEEKING COMICS & COLLECTIONS, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/wst/wan/d/local-collector-seeking-comics/7020912483.html,Want,2019-11-19,US,2019-11-21
LIQUIDATION SALE - 50% OFF ENTIRE STORE - LAST DAYS -HOME DEPOT STUFF, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, California, Sacramento, For Sale-Wanted, Household, https://sacramento.craigslist.org/hsh/d/sacramento-liquidation-sale-50-off/7005478104.html,,2019-11-19,US,2019-11-21
2002 BMW 330i, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, California, Sacramento, For Sale-Wanted, Auto Parts by Owner, https://sacramento.craigslist.org/pts/d/sacramento-2002-bmw-330i/7005177875.html,,2019-11-19,US,2019-11-21
2002 Ford Explorer Sports, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, California, Sacramento, For Sale-Wanted, Auto Parts by Owner, https://sacramento.craigslist.org/pts/d/sacramento-2002-ford-explorer-sports/7005529644.html,,2019-11-19,US,2019-11-21
07 Ford f150, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, California, Sacramento, For Sale-Wanted, Auto Parts by Owner, https://sacramento.craigslist.org/pts/d/07-ford-f150/7005746243.html,,2019-11-19,US,2019-11-21
10 KT GOLD $20.00 PER GRAMS, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Georgia, Atlanta, For Sale-Wanted, Wanted, https://atlanta.craigslist.org/nat/wan/d/norcross-10-kt-gold-2000-per-grams/7023461146.html,,2019-11-19,US,2019-11-21
GOLD BUYERS, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Georgia, Atlanta, For Sale-Wanted, Wanted, https://atlanta.craigslist.org/nat/wan/d/norcross-gold-buyers/7023417885.html,,2019-11-19,US,2019-11-21
SIMPLY BLOWN OUT, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Georgia, Atlanta, For Sale-Wanted, Furniture, https://atlanta.craigslist.org/nat/fuo/d/atlanta-simply-blown-out/7023244832.html,,2019-11-19,US,2019-11-21
VENDOR 26, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Georgia, Atlanta, For Sale-Wanted, Furniture, https://atlanta.craigslist.org/nat/fuo/d/atlanta-vendor-26/7023242762.html,,2019-11-19,US,2019-11-21
Looking to buy crashed and damaged motorcycles, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Georgia, Atlanta, For Sale-Wanted, Motorcycle Parts, https://atlanta.craigslist.org/atl/mpo/d/atlanta-looking-to-buy-crashed-and/7023145909.html,Want,2019-11-19,US,2019-11-21
BLOWOUT FURNITURE DEALS, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Georgia, Atlanta, For Sale-Wanted, Furniture, https://atlanta.craigslist.org/nat/fuo/d/atlanta-blowout-furniture-deals/7023140086.html,,2019-11-19,US,2019-11-21
BLOWOUT FURNITURE DEALS, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Georgia, Atlanta, For Sale-Wanted, Furniture, https://atlanta.craigslist.org/nat/fuo/d/atlanta-blowout-furniture-deals/7023147608.html,,2019-11-19,US,2019-11-21
Information theory studies the transmission processing extraction a, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/nva/mob/d/falls-church-information-theory-studies/7020010404.html,,2019-11-19,US,2019-11-21
is thought of as a set of possible messages where the goal is to sen, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/nva/mob/d/falls-church-is-thought-of-as-set-of/7020009656.html,,2019-11-19,US,2019-11-21
Antique Wood Working Tools, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, District of Columbia, Washington, For Sale-Wanted, Antique By Owner, https://washingtondc.craigslist.org/mld/atq/d/hagerstown-antique-wood-working-tools/7023341114.html,,2019-11-19,US,2019-11-21
Tanto los avivamientos profesionales como los aficionados de, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/doc/mob/d/washington-tanto-los-avivamientos/7006479373.html,,2019-11-19,US,2019-11-21
Tanto los avivamientos profesionales como los aficionados de, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/doc/mob/d/washington-tanto-los-avivamientos/7006447896.html,,2019-11-19,US,2019-11-21
WANT TO BUY CHICAGO BEARS TICKETS AT FACE VALUE???, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Illinois, Chicago, For Sale-Wanted, Tickets, https://chicago.craigslist.org/nwi/tix/d/crown-point-want-to-buy-chicago-bears/7021787044.html,Want,2019-11-19,US,2019-11-21
1961-1964 Impala wagon misc parts, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Illinois, Chicago, For Sale-Wanted, Auto Parts by Owner, https://chicago.craigslist.org/chc/pts/d/chicago-impala-wagon-misc-parts/7023038536.html,,2019-11-19,US,2019-11-21
bob cat toolcat 5600, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Illinois, Chicago, For Sale-Wanted, Wanted, https://chicago.craigslist.org/nwc/wan/d/crystal-lake-bob-cat-toolcat-5600/7019691870.html,,2019-11-19,US,2019-11-21
Super Late Model Race Car Parts & More!!, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Illinois, Chicago, For Sale-Wanted, Auto Parts by Owner, https://chicago.craigslist.org/wcl/pts/d/elmhurst-super-late-model-race-car/7015129445.html,,2019-11-19,US,2019-11-21
Old Plows, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Illinois, Chicago, For Sale-Wanted, Antique By Owner, https://chicago.craigslist.org/sox/atq/d/frankfort-old-plows/7014592916.html,,2019-11-19,US,2019-11-21
Polaris parts scrambler/sportsman/trailboss, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Illinois, Chicago, For Sale-Wanted, ATVs UTVs by Owner, https://chicago.craigslist.org/nwi/snw/d/polaris-parts-scrambler-sportsman/7022921511.html,,2019-11-19,US,2019-11-21
EOS 6D MARK II, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Jacksonville, For Sale-Wanted, Electronics, https://jacksonville.craigslist.org/ele/d/middleburg-eos-6d-mark-ii/7018138293.html,,2019-11-19,US,2019-11-21
3 beautiful carousels, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Jacksonville, For Sale-Wanted, Collectibles, https://jacksonville.craigslist.org/clt/d/yulee-3-beautiful-carousels/7022980851.html,,2019-11-19,US,2019-11-21
$30. each non light up plastic penguin, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Orlando, For Sale-Wanted, General, https://orlando.craigslist.org/for/d/30-each-non-light-up-plastic-penguin/7021832677.html,,2019-11-19,US,2019-11-21
17 Cigar Boxes, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Springfield, For Sale-Wanted, General, https://springfield.craigslist.org/for/d/springfield-17-cigar-boxes/7010325525.html,,2019-11-19,US,2019-11-21
Purchase a Business, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, St Louis, For Sale-Wanted, Wanted, https://stlouis.craigslist.org/wan/d/saint-louis-purchase-business/7023163975.html,,2019-11-19,US,2019-11-21
Antique Lumber, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, St Louis, For Sale-Wanted, Materials, https://stlouis.craigslist.org/mat/d/antique-lumber/7023143760.html,,2019-11-19,US,2019-11-21
1971 1/2 Camaro, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Oregon, Portland, For Sale-Wanted, Collectibles, https://portland.craigslist.org/mlt/clt/d/gresham-camaro/7023266471.html,,2019-11-19,US,2019-11-21
Collection of Brass Items for Sale, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Nebraska, Lincoln, For Sale-Wanted, Antique By Owner, https://lincoln.craigslist.org/atq/d/lincoln-collection-of-brass-items-for/7016636217.html,,2019-11-19,US,2019-11-21
Adorable puppies, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Idaho, East Idaho, For Sale-Wanted, Farm and Garden, https://eastidaho.craigslist.org/grd/d/rigby-adorable-puppies/7023486415.html,,2019-11-19,US,2019-11-21
Iso good  F100TLRA 2002 4 stroke lower unit, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Louisiana, New Orleans, For Sale-Wanted, Wanted, https://neworleans.craigslist.org/wan/d/marion-iso-good-f100tlra-stroke-lower/7023469689.html,,2019-11-19,US,2019-11-21
WANTED   MTG  MAGIC THE GATHERING CARDSSETSPROMO&#39;S, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Massachusetts, Boston, For Sale-Wanted, Wanted, https://boston.craigslist.org/nos/wan/d/salisbury-wanted-mtg-magic-the/7004385210.html,Want,2019-11-19,US,2019-11-21
Wanting To Buy Guitars Basses & Amps, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Ohio, Cincinnati, For Sale-Wanted, Musical Instruments, https://cincinnati.craigslist.org/msg/d/wanting-to-buy-guitars-basses-amps/7022979097.html,Want,2019-11-19,US,2019-11-21
Wanted To Buy: Business, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Ohio, Cleveland, For Sale-Wanted, Wanted, https://cleveland.craigslist.org/wan/d/cleveland-wanted-to-buy-business/7023276499.html,Want,2019-11-19,US,2019-11-21
WCC &quot;Jessie James&quot; CHOPPER BIKE FOR PARTS, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Ohio, Columbus, For Sale-Wanted, Bike Parts, https://columbus.craigslist.org/bop/d/new-albany-wcc-jessie-james-chopper/7023279510.html,,2019-11-19,US,2019-11-21
2017 Azimut 55S For Sale By MarineMax Ohio, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Ohio, Sandusky, For Sale-Wanted, Boat Parts by Dealer, https://sandusky.craigslist.org/bod/d/port-clinton-2017-azimut-55s-for-sale/7023315965.html,,2019-11-19,US,2019-11-21
I Pay Cash for AppleWatches, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Wanted, https://wichita.craigslist.org/wan/d/wichita-pay-cash-for-applewatches/7023234440.html,,2019-11-19,US,2019-11-21
We buy high end watches and all jewelry! Best cash prices!, Nov 19, &excats=134-40&min_price=1000000&max_price=2000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/evl/wad/d/phoenix-we-buy-high-end-watches-and-all/7023498545.html,,2019-11-19,US,2019-11-21
