Listing,Date,Keyword,State,City,Category,Sub Category,Listing URL,Potential,Numbered Date,Country, Date Searched
Paarthurnax (Dovahzul: PAaRTHUrNAX), Nov 21, &excats=134-40&min_price=5000001, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/nva/mob/d/springfield-paarthurnax-dovahzul/7007228762.html,,2019-11-21,US,2019-11-21
Spell mechanics have changed significantly in Skyrim, Nov 21, &excats=134-40&min_price=5000001, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/doc/mob/d/washington-spell-mechanics-have-changed/7007214392.html,,2019-11-21,US,2019-11-21
expert knowledge should count towards the, Nov 21, &excats=134-40&min_price=5000001, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/nva/mob/d/springfield-expert-knowledge-should/7024295976.html,,2019-11-21,US,2019-11-21
animated Elena of Avalor She-Ra the, Nov 21, &excats=134-40&min_price=5000001, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/nva/mob/d/springfield-animated-elena-of-avalor/7007070529.html,,2019-11-21,US,2019-11-21
Buying Antiques Estates and Quality Furniture, Nov 21, &excats=134-40&min_price=5000001, District of Columbia, Washington, For Sale-Wanted, Wanted, https://washingtondc.craigslist.org/mld/wan/d/severn-buying-antiques-estates-and/7022228905.html,,2019-11-21,US,2019-11-21
The sign transfers the statement., Nov 21, &excats=134-40&min_price=5000001, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/doc/mob/d/washington-the-sign-transfers-the/7024177098.html,,2019-11-21,US,2019-11-21
Scams, Nov 21, &excats=134-40&min_price=5000001, Delaware, Delaware, For Sale-Wanted, Farm and Garden, https://delaware.craigslist.org/grd/d/wilmington-scams/7012968063.html,,2019-11-21,US,2019-11-21
Michigan/Ohio State tickets wanted, Nov 21, &excats=134-40&min_price=5000001, Michigan, Ann Arbor, For Sale-Wanted, Tickets, https://annarbor.craigslist.org/tix/d/chicago-michigan-ohio-state-tickets/7024292067.html,Want,2019-11-21,US,2019-11-21
Mid Century Modern Art Sale, Nov 21, &excats=134-40&min_price=5000001, Michigan, Grand Rapids, For Sale-Wanted, Furniture, https://grandrapids.craigslist.org/fuo/d/grandville-mid-century-modern-art-sale/7024453642.html,,2019-11-21,US,2019-11-21
45rpm Records 9000 in total .50 cents each, Nov 21, &excats=134-40&min_price=5000001, Michigan, Grand Rapids, For Sale-Wanted, Collectibles, https://grandrapids.craigslist.org/clt/d/grandville-45rpm-records-9000-in-total/7011813208.html,,2019-11-21,US,2019-11-21
2003 silverado wheels, Nov 21, &excats=134-40&min_price=5000001, Nebraska, North Platte, For Sale-Wanted, Auto Parts by Owner, https://northplatte.craigslist.org/pts/d/north-platte-2003-silverado-wheels/7024418671.html,,2019-11-21,US,2019-11-21
???? JENN-AIR DOWNDRAFT ** STAINLESS ** BLACK** WHITE**, Nov 21, &excats=134-40&min_price=5000001, Oregon, Portland, For Sale-Wanted, Appliance by Dealer, https://portland.craigslist.org/wsc/ppd/d/jenn-air-downdraft-stainless-black-white/7024468132.html,,2019-11-21,US,2019-11-21
I HAVE Nikon toyo pentax Polaroid Samsung ansco, Nov 21, &excats=134-40&min_price=5000001, Oregon, Portland, For Sale-Wanted, General, https://portland.craigslist.org/clk/for/d/vancouver-have-nikon-toyo-pentax/7022771489.html,,2019-11-21,US,2019-11-21
MTG. Alphabeta unlimited for tattoos., Nov 21, &excats=134-40&min_price=5000001, Oregon, Portland, For Sale-Wanted, Wanted, https://portland.craigslist.org/mlt/wan/d/portland-mtg-alphabeta-unlimited-for/7024223969.html,,2019-11-21,US,2019-11-21
Lego sets, Nov 20, &excats=134-40&min_price=5000001, Connecticut, Hartford, For Sale-Wanted, Toys And Games, https://hartford.craigslist.org/tag/d/bristol-lego-sets/7021175155.html,,2019-11-20,US,2019-11-21
Wanted Borla S Type 2 corvette muffler, Nov 20, &excats=134-40&min_price=5000001, Arizona, Phoenix, For Sale-Wanted, Auto Parts by Owner, https://phoenix.craigslist.org/cph/pts/d/auburn-wanted-borla-type-2-corvette/7021616595.html,Want,2019-11-20,US,2019-11-21
Jeep TJ parts, Nov 20, &excats=134-40&min_price=5000001, Arizona, Phoenix, For Sale-Wanted, Auto Parts by Owner, https://phoenix.craigslist.org/evl/pts/d/tempe-jeep-tj-parts/7012476048.html,,2019-11-20,US,2019-11-21
Split wire loom plastic conduit 2 inch ID, Nov 20, &excats=134-40&min_price=5000001, Arizona, Phoenix, For Sale-Wanted, Electronics, https://phoenix.craigslist.org/evl/ele/d/tempe-split-wire-loom-plastic-conduit-2/7015462699.html,,2019-11-20,US,2019-11-21
Office furniture/moving, Nov 20, &excats=134-40&min_price=5000001, Arizona, Phoenix, For Sale-Wanted, Furniture, https://phoenix.craigslist.org/evl/fuo/d/tempe-office-furniture-moving/7010292443.html,,2019-11-20,US,2019-11-21
1991 Toyota 1996 gmc trucks, Nov 20, &excats=134-40&min_price=5000001, Arizona, Tucson, For Sale-Wanted, Cars And Trucks, https://tucson.craigslist.org/cto/d/tucson-1991-toyota-1996-gmc-trucks/7023675267.html,,2019-11-20,US,2019-11-21
Wheelchair toilet seat chair cushion, Nov 20, &excats=134-40&min_price=5000001, Wisconsin, Janesville, For Sale-Wanted, Health And Beauty, https://janesville.craigslist.org/hab/d/fort-atkinson-wheelchair-toilet-seat/7024111264.html,,2019-11-20,US,2019-11-21
Respironics CPAP, Nov 20, &excats=134-40&min_price=5000001, Wisconsin, La Crosse, For Sale-Wanted, Electronics, https://lacrosse.craigslist.org/ele/d/stoddard-respironics-cpap/7018767747.html,,2019-11-20,US,2019-11-21
1972-1977 Trucks For Sale, Nov 20, &excats=134-40&min_price=5000001, Wisconsin, Milwaukee, For Sale-Wanted, Auto Parts by Owner, https://milwaukee.craigslist.org/pts/d/franklin-trucks-for-sale/7023615831.html,,2019-11-20,US,2019-11-21
UPDATE! Parts & Project Cars & Trucks 1920&#39;s-80&#39;s 100&#39;s of Cars, Nov 20, &excats=134-40&min_price=5000001, Wisconsin, Sheboygan, For Sale-Wanted, Auto Parts by Dealer, https://sheboygan.craigslist.org/ptd/d/great-bend-update-parts-project-cars/7024162806.html,,2019-11-20,US,2019-11-21
55 chevy 2 door and 4 door parts, Nov 20, &excats=134-40&min_price=5000001, Wisconsin, Sheboygan, For Sale-Wanted, Auto Parts by Owner, https://sheboygan.craigslist.org/pts/d/elkhart-lake-55-chevy-2-door-and-4-door/7017670064.html,,2019-11-20,US,2019-11-21
2018 Subaru Outback, Nov 20, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Wanted, https://denver.craigslist.org/wan/d/aurora-2018-subaru-outback/7023870142.html,,2019-11-20,US,2019-11-21
Empire Mark II Troubadour....for sale...clean!!!, Nov 20, &excats=134-40&min_price=5000001, Illinois, Chicago, For Sale-Wanted, Electronics, https://chicago.craigslist.org/sox/ele/d/oak-lawn-empire-mark-ii-troubadourfor/7023879970.html,,2019-11-20,US,2019-11-21
Gel ice packs, Nov 20, &excats=134-40&min_price=5000001, Illinois, Chicago, For Sale-Wanted, Materials, https://chicago.craigslist.org/chc/mat/d/fox-valley-gel-ice-packs/7023764500.html,,2019-11-20,US,2019-11-21
Liquidating 36 Dodge bros Coupe, Nov 20, &excats=134-40&min_price=5000001, Illinois, Springfield, For Sale-Wanted, Cars And by Dealer, https://springfieldil.craigslist.org/ctd/d/choteau-liquidating-36-dodge-bros-coupe/7023561478.html,,2019-11-20,US,2019-11-21
ZULU COCONUT 1998, Nov 20, &excats=134-40&min_price=5000001, Louisiana, New Orleans, For Sale-Wanted, Collectibles, https://neworleans.craigslist.org/clt/d/lexington-zulu-coconut-1998/7023830995.html,,2019-11-20,US,2019-11-21
UPDATE! Parts & Project Cars & Trucks 1920&#39;s-80&#39;s 100&#39;s of Cars, Nov 20, &excats=134-40&min_price=5000001, Louisiana, Shreveport, For Sale-Wanted, Auto Parts by Dealer, https://shreveport.craigslist.org/ptd/d/great-bend-update-parts-project-cars/7024165085.html,,2019-11-20,US,2019-11-21
Ram 2500 6 speed manual, Nov 20, &excats=134-40&min_price=5000001, North Carolina, Asheville, For Sale-Wanted, Heavy Equipment, https://asheville.craigslist.org/hvo/d/dearing-ram-speed-manual/7023542062.html,,2019-11-20,US,2019-11-21
WANTED TO BUY:JUKEBOX, Nov 20, &excats=134-40&min_price=5000001, North Carolina, Charlotte, For Sale-Wanted, Wanted, https://charlotte.craigslist.org/wan/d/fort-mill-wanted-to-buyjukebox/7005258765.html,Want,2019-11-20,US,2019-11-21
Buying Nascar Fire Suits Sheet Metal Crew Shirts and More, Nov 20, &excats=134-40&min_price=5000001, North Carolina, Charlotte, For Sale-Wanted, Wanted, https://charlotte.craigslist.org/wan/d/lowell-buying-nascar-fire-suits-sheet/7023749433.html,,2019-11-20,US,2019-11-21
12volt batteries/for repair are trade in, Nov 20, &excats=134-40&min_price=5000001, North Carolina, Greensboro, For Sale-Wanted, Auto Parts by Owner, https://greensboro.craigslist.org/pts/d/asheboro-12volt-batteries-for-repair/7022141962.html,,2019-11-20,US,2019-11-21
Pretty Decorative Items, Nov 20, &excats=134-40&min_price=5000001, Ohio, Cincinnati, For Sale-Wanted, General, https://cincinnati.craigslist.org/for/d/mason-pretty-decorative-items/7019681001.html,,2019-11-20,US,2019-11-21
TOOLS!!!!!TOOLS!!!!!TOOLS, Nov 20, &excats=134-40&min_price=5000001, Ohio, Columbus, For Sale-Wanted, Tools, https://columbus.craigslist.org/tls/d/kirkersville-toolstoolstools/7023991996.html,,2019-11-20,US,2019-11-21
Liquidating 36 Dodge bros Coupe, Nov 20, &excats=134-40&min_price=5000001, Ohio, Columbus, For Sale-Wanted, Cars And by Dealer, https://columbus.craigslist.org/ctd/d/choteau-liquidating-36-dodge-bros-coupe/7023564428.html,,2019-11-20,US,2019-11-21
cars trucks jet ski&#39;s and snowmobiles..., Nov 20, &excats=134-40&min_price=5000001, Ohio, Youngstown, For Sale-Wanted, Cars And by Dealer, https://youngstown.craigslist.org/ctd/d/tallmadge-cars-trucks-jet-skis-and/7023778013.html,,2019-11-20,US,2019-11-21
Ca$h For Comic Books/Comics!, Nov 20, &excats=134-40&min_price=5000001, Mississippi, Jackson, For Sale-Wanted, Wanted, https://jackson.craigslist.org/wan/d/clinton-cah-for-comic-books-comics/7023541222.html,,2019-11-20,US,2019-11-21
( scrap alum wheels with tires), Nov 20, &excats=134-40&min_price=5000001, New York, Buffalo, For Sale-Wanted, NA, https://buffalo.craigslist.org/wto/d/north-east-scrap-alum-wheels-with-tires/7017380217.html,,2019-11-20,US,2019-11-21
barn for sale, Nov 20, &excats=134-40&min_price=5000001, New York, Glens Falls, For Sale-Wanted, General, https://glensfalls.craigslist.org/for/d/indian-lake-barn-for-sale/7023849992.html,,2019-11-20,US,2019-11-21
Antique bubble glass mahogany china cabinet W/leather top desk !, Nov 20, &excats=134-40&min_price=5000001, New York, Hudson Valley, For Sale-Wanted, Furniture, https://hudsonvalley.craigslist.org/fuo/d/goshen-antique-bubble-glass-mahogany/7009248572.html,,2019-11-20,US,2019-11-21
Skidsteer attachment, Nov 20, &excats=134-40&min_price=5000001, New York, Syracuse, For Sale-Wanted, Farm and Garden, https://syracuse.craigslist.org/grd/d/baldwinsville-skidsteer-attachment/7023538479.html,,2019-11-20,US,2019-11-21
Sound Gear Fall Cleaning, Nov 20, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Musical Instruments, https://desmoines.craigslist.org/msg/d/johnston-sound-gear-fall-cleaning/7024067371.html,,2019-11-20,US,2019-11-21
UPDATE! Parts & Project Cars & Trucks 1920&#39;s-80&#39;s 100&#39;s of Cars, Nov 20, &excats=134-40&min_price=5000001, Iowa, Sioux City, For Sale-Wanted, Auto Parts by Dealer, https://siouxcity.craigslist.org/ptd/d/great-bend-update-parts-project-cars/7024168997.html,,2019-11-20,US,2019-11-21
SELLING OFF MY WHOLE COLLECTION OF SPORTS CARDS, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Philadelphia, For Sale-Wanted, Collectibles, https://philadelphia.craigslist.org/clt/d/levittown-selling-off-my-whole/7024097482.html,,2019-11-20,US,2019-11-21
2000-02 Mercedes Benz s430 S500 hood, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Philadelphia, For Sale-Wanted, Auto Parts by Owner, https://philadelphia.craigslist.org/pts/d/cordova-mercedes-benz-s430-s500-hood/7023539369.html,,2019-11-20,US,2019-11-21
WANTED: 16&quot; TIRES on CHEVY IMPALA wheels, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, Auto Parts by Owner, https://pittsburgh.craigslist.org/pts/d/aliquippa-wanted-16-tires-on-chevy/7024112019.html,Want,2019-11-20,US,2019-11-21
WANTED: 16&quot; TIRES on BUICK LESABRE wheels, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, Auto Parts by Owner, https://pittsburgh.craigslist.org/pts/d/aliquippa-wanted-16-tires-on-buick/7024110700.html,Want,2019-11-20,US,2019-11-21
WANTED: 16&quot; TIRES on CHEVY IMPALA wheels, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, NA, https://pittsburgh.craigslist.org/wto/d/pittsburgh-wanted-16-tires-on-chevy/7024110154.html,Want,2019-11-20,US,2019-11-21
WANTED: 16&quot; TIRES on CHEVY IMPALA wheels, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, Wanted, https://pittsburgh.craigslist.org/wan/d/aliquippa-wanted-16-tires-on-chevy/7024109068.html,Want,2019-11-20,US,2019-11-21
WANTED: 16&quot; TIRES on GM wheels, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, Auto Parts by Owner, https://pittsburgh.craigslist.org/pts/d/aliquippa-wanted-16-tires-on-gm-wheels/7024102899.html,Want,2019-11-20,US,2019-11-21
WANTED: 16&quot; TIRES on GM wheels, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, NA, https://pittsburgh.craigslist.org/wto/d/pittsburgh-wanted-16-tires-on-gm-wheels/7024100739.html,Want,2019-11-20,US,2019-11-21
50 yrs of old car parts, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, Auto Parts by Owner, https://pittsburgh.craigslist.org/pts/d/50-yrs-of-old-car-parts/7009456674.html,,2019-11-20,US,2019-11-21
Buying Baseball/Football/Basketball cards! Pre 1970 Cash Today!!, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, Collectibles, https://pittsburgh.craigslist.org/clt/d/buying-baseball-football-basketball/7010630293.html,,2019-11-20,US,2019-11-21
Clean outs Garage / barn, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Poconos, For Sale-Wanted, General, https://poconos.craigslist.org/for/d/honesdale-clean-outs-garage-barn/7023562829.html,,2019-11-20,US,2019-11-21
OLDER CHEVY TRUCKS, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Reading, For Sale-Wanted, Wanted, https://reading.craigslist.org/wan/d/wernersville-older-chevy-trucks/7023752524.html,,2019-11-20,US,2019-11-21
set of 1937 Encyclopedia&#39;s, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, Williamsport, For Sale-Wanted, Books, https://williamsport.craigslist.org/bks/d/millmont-set-of-1937-encyclopedias/7010075809.html,,2019-11-20,US,2019-11-21
Broken electronics s10 Asus laptop kindle fire, Nov 20, &excats=134-40&min_price=5000001, Pennsylvania, York, For Sale-Wanted, Electronics, https://york.craigslist.org/ele/d/broken-electronics-s10-asus-laptop/7015736426.html,,2019-11-20,US,2019-11-21
(smaller) Christmas or Party Garlands, Nov 20, &excats=134-40&min_price=5000001, Missouri, Joplin, For Sale-Wanted, General, https://joplin.craigslist.org/for/d/carl-junction-smaller-christmas-or/7023704307.html,,2019-11-20,US,2019-11-21
Christmas or party garlands, Nov 20, &excats=134-40&min_price=5000001, Missouri, Joplin, For Sale-Wanted, General, https://joplin.craigslist.org/for/d/carl-junction-christmas-or-party/7023701464.html,,2019-11-20,US,2019-11-21
Barware including 12 pilsner 14 champagne and 4 wine glasses, Nov 20, &excats=134-40&min_price=5000001, Missouri, Joplin, For Sale-Wanted, Household, https://joplin.craigslist.org/hsh/d/carl-junction-barware-including-12/7023694550.html,,2019-11-20,US,2019-11-21
Popular Records/Albums/Soundtracks, Nov 20, &excats=134-40&min_price=5000001, Missouri, St Louis, For Sale-Wanted, Collectibles, https://stlouis.craigslist.org/clt/d/madison-popular-records-albums/7024194886.html,,2019-11-20,US,2019-11-21
Wanted laptop desktops working or not parts and prices, Nov 20, &excats=134-40&min_price=5000001, Oklahoma, Texoma, For Sale-Wanted, Computers, https://texoma.craigslist.org/sys/d/durant-wanted-laptop-desktops-working/7006738880.html,Want,2019-11-20,US,2019-11-21
Wanted laptop desktops working or not parts and prices, Nov 20, &excats=134-40&min_price=5000001, Oklahoma, Texoma, For Sale-Wanted, Computers, https://texoma.craigslist.org/sys/d/durant-wanted-laptop-desktops-working/7022294908.html,Want,2019-11-20,US,2019-11-21
Wanted laptop desktops working or not parts and prices, Nov 20, &excats=134-40&min_price=5000001, Oklahoma, Texoma, For Sale-Wanted, Computers, https://texoma.craigslist.org/sys/d/durant-wanted-laptop-desktops-working/7023727067.html,Want,2019-11-20,US,2019-11-21
Vintage 1968 Crissy Ideal Dolls, Nov 20, &excats=134-40&min_price=5000001, Oklahoma, Tulsa, For Sale-Wanted, Collectibles, https://tulsa.craigslist.org/clt/d/collinsville-vintage-1968-crissy-ideal/7018866399.html,,2019-11-20,US,2019-11-21
Buying Antiques Estates and Quality Furniture, Nov 20, &excats=134-40&min_price=5000001, Maryland, Annapolis, For Sale-Wanted, Wanted, https://annapolis.craigslist.org/wan/d/severn-buying-antiques-estates-and/7008511513.html,,2019-11-20,US,2019-11-21
KNP WOOD WORKS & MORE @ Joppatowne Market Place, Nov 20, &excats=134-40&min_price=5000001, Maryland, Baltimore, For Sale-Wanted, General, https://baltimore.craigslist.org/for/d/joppa-knp-wood-works-more-joppatowne/7020882850.html,,2019-11-20,US,2019-11-21
WANTED:  PRO WRESTLING MAGAZINES, Nov 20, &excats=134-40&min_price=5000001, Maryland, Baltimore, For Sale-Wanted, Wanted, https://baltimore.craigslist.org/wan/d/abingdon-wanted-pro-wrestling-magazines/7005245830.html,Want,2019-11-20,US,2019-11-21
Buying Antiques Estates and Quality Furniture, Nov 20, &excats=134-40&min_price=5000001, Maryland, Baltimore, For Sale-Wanted, Wanted, https://baltimore.craigslist.org/wan/d/severn-buying-antiques-estates-and/7008511382.html,,2019-11-20,US,2019-11-21
Jeep Wrangler YJ parts, Nov 20, &excats=134-40&min_price=5000001, Maryland, Frederick, For Sale-Wanted, Wanted, https://frederick.craigslist.org/wan/d/frederick-jeep-wrangler-yj-parts/7012284950.html,,2019-11-20,US,2019-11-21
board games / role playing, Nov 20, &excats=134-40&min_price=5000001, Vermont, Vermont, For Sale-Wanted, Toys And Games, https://vermont.craigslist.org/tag/d/saint-johnsbury-board-games-role-playing/7023880195.html,,2019-11-20,US,2019-11-21
Dodge Caravan Chrysler Town and Country, Nov 20, &excats=134-40&min_price=5000001, New Jersey, Jersey Shore, For Sale-Wanted, Auto Parts by Owner, https://jerseyshore.craigslist.org/pts/d/asbury-park-dodge-caravan-chrysler-town/7023597163.html,,2019-11-20,US,2019-11-21
